1874,q4,6.0
1878,q3,6.2
1883,q4,5.4
1887,q3,4.1
1888,q1,4.4
1888,q4,5.9
1890,q1,5.1
1890,q4,4.3
1891,q1,4.05
1891,q2,3.65
1891,q4,4.0
1892,q4,6.1
1893,q2,5.8
1894,q1,5.4
1894,q2,5.45
1894,q3,4.8
1894,q4,6.3
1895,q2,5.7
1895,q3,6.300000000000001
1895,q4,5.8999999999999995
1896,q1,5.871428571428572
1896,q2,5.0
1896,q4,6.35
1897,q1,5.466666666666666
1897,q2,5.0
1898,q1,6.05
1898,q3,6.0
1899,q1,6.3
1899,q2,5.5
1899,q4,5.5
1900,q1,5.9
1900,q3,6.25
1900,q4,6.5
1901,q1,4.74
1901,q3,2.85
1901,q4,5.9
1902,q3,6.9
1903,q1,5.05
1903,q3,6.225
1903,q4,5.7
1904,q1,4.5
1904,q2,5.5
1904,q4,6.8
1905,q1,6.55
1905,q3,6.15
1906,q1,5.85
1906,q2,5.6
1906,q4,6.05
1907,q1,5.85
1907,q3,6.166666666666667
1908,q1,6.466666666666666
1908,q3,6.8
1908,q4,6.0
1909,q1,6.1499999999999995
1909,q2,6.5
1909,q3,4.833333333333333
1909,q4,5.75
1910,q1,6.466666666666666
1910,q2,6.0
1910,q3,6.1
1910,q4,7.0
1911,q1,0.0
1911,q2,6.1
1911,q3,6.05
1912,q1,3.3
1912,q2,5.0
1912,q4,5.05
1913,q1,6.0
1913,q2,6.7
1913,q3,5.533333333333334
1913,q4,6.375000000000001
1914,q1,5.883333333333333
1914,q2,5.45
1914,q3,6.028571428571428
1914,q4,5.85
1915,q1,5.441666666666666
1915,q2,5.4799999999999995
1915,q3,4.633333333333334
1915,q4,5.125
1916,q1,5.233333333333333
1916,q2,6.3
1916,q3,5.254545454545454
1916,q4,4.800000000000001
1917,q1,5.08
1917,q2,6.4
1917,q3,6.6
1917,q4,5.7
1918,q1,6.45
1918,q2,4.96
1918,q3,6.333333333333333
1918,q4,5.85
1919,q1,6.7
1919,q2,6.533333333333334
1919,q3,6.6571428571428575
1919,q4,5.2375
1920,q1,6.1
1920,q2,7.5
1920,q3,7.1
1920,q4,5.333333333333333
1921,q1,5.977777777777778
1921,q2,6.675
1921,q3,6.7
1921,q4,5.315384615384615
1922,q1,5.914285714285714
1922,q2,6.2
1922,q3,6.342857142857142
1922,q4,4.955555555555556
1923,q1,5.675000000000001
1923,q2,7.6
1923,q3,6.8999999999999995
1923,q4,6.966666666666666
1924,q1,6.258333333333334
1924,q2,7.0
1924,q3,6.416666666666667
1924,q4,7.029999999999999
1925,q1,6.022222222222222
1925,q2,7.050000000000001
1925,q3,6.029999999999999
1925,q4,5.335294117647059
1926,q1,6.13
1926,q2,4.542857142857143
1926,q3,6.761538461538461
1926,q4,5.955555555555556
1927,q1,6.63
1927,q2,0.0
1927,q3,4.685714285714285
1927,q4,5.866666666666666
1928,q1,6.725
1928,q2,7.13076923076923
1928,q3,5.638461538461538
1928,q4,5.966666666666667
1929,q1,6.254545454545456
1929,q2,4.08
1929,q3,4.28125
1929,q4,5.575
1930,q1,3.9368421052631586
1930,q2,4.6866666666666665
1930,q3,3.5347826086956515
1930,q4,4.454545454545454
1931,q1,3.886363636363636
1931,q2,5.014999999999999
1931,q3,4.514285714285714
1931,q4,5.682142857142857
1932,q1,4.093103448275862
1932,q2,5.136842105263158
1932,q3,5.000000000000001
1932,q4,5.004651162790699
1933,q1,4.816216216216216
1933,q2,5.046153846153846
1933,q3,4.408695652173912
1933,q4,5.403030303030303
1934,q1,5.417391304347826
1934,q2,5.429032258064517
1934,q3,4.2975
1934,q4,4.207894736842105
1935,q1,5.182857142857143
1935,q2,4.821052631578946
1935,q3,5.192857142857145
1935,q4,4.869999999999999
1936,q1,6.045454545454546
1936,q2,5.377272727272727
1936,q3,5.288888888888889
1936,q4,5.702325581395349
1937,q1,5.537037037037037
1937,q2,5.561538461538461
1937,q3,5.291111111111112
1937,q4,5.27
1938,q1,6.010714285714285
1938,q2,5.70952380952381
1938,q3,5.210256410256412
1938,q4,4.205405405405404
1939,q1,5.265789473684211
1939,q2,5.365
1939,q3,6.18918918918919
1939,q4,5.997142857142858
1940,q1,5.930303030303031
1940,q2,5.69
1940,q3,5.990243902439025
1940,q4,5.509302325581396
1941,q1,5.411428571428573
1941,q2,5.766666666666666
1941,q3,6.1475
1941,q4,6.05744680851064
1942,q1,5.6806451612903235
1942,q2,5.103333333333333
1942,q3,5.178378378378379
1942,q4,5.771428571428572
1943,q1,5.910344827586206
1943,q2,5.754166666666666
1943,q3,5.754545454545455
1943,q4,4.946666666666667
1944,q1,5.288571428571429
1944,q2,6.137499999999999
1944,q3,5.3025641025641015
1944,q4,5.772916666666666
1945,q1,4.888
1945,q2,4.604
1945,q3,5.258974358974361
1945,q4,5.154901960784313
1946,q1,5.548387096774195
1946,q2,6.066666666666666
1946,q3,6.075
1946,q4,5.836956521739131
1947,q1,5.057142857142858
1947,q2,6.2124999999999995
1947,q3,5.250000000000001
1947,q4,6.1767441860465135
1948,q1,5.713333333333333
1948,q2,5.468421052631578
1948,q3,6.014035087719298
1948,q4,5.754166666666669
1949,q1,5.841304347826088
1949,q2,5.959090909090909
1949,q3,6.221428571428571
1949,q4,5.624999999999999
1950,q1,5.36595744680851
1950,q2,5.3500000000000005
1950,q3,5.745614035087719
1950,q4,5.683673469387756
1951,q1,5.495348837209302
1951,q2,5.84871794871795
1951,q3,5.628333333333335
1951,q4,5.990909090909091
1952,q1,5.79423076923077
1952,q2,5.655555555555556
1952,q3,5.441509433962263
1952,q4,5.58448275862069
1953,q1,5.589130434782609
1953,q2,5.905405405405406
1953,q3,5.714516129032259
1953,q4,5.687234042553193
1954,q1,5.361818181818182
1954,q2,5.554166666666666
1954,q3,6.340322580645162
1954,q4,5.863414634146343
1955,q1,6.151020408163266
1955,q2,5.412903225806453
1955,q3,5.7907692307692304
1955,q4,5.655737704918033
1956,q1,5.937735849056605
1956,q2,6.496551724137931
1956,q3,5.949253731343285
1956,q4,6.041269841269843
1957,q1,5.82
1957,q2,5.715384615384616
1957,q3,5.598571428571429
1957,q4,5.918055555555557
1958,q1,5.853488372093023
1958,q2,5.962162162162164
1958,q3,5.705263157894738
1958,q4,6.035849056603776
1959,q1,6.1560000000000015
1959,q2,6.126086956521738
1959,q3,5.855223880597015
1959,q4,5.7746666666666675
1960,q1,6.115254237288137
1960,q2,6.204761904761904
1960,q3,6.05142857142857
1960,q4,5.610714285714286
1961,q1,5.337254901960785
1961,q2,6.28
1961,q3,5.8576923076923055
1961,q4,6.131746031746035
1962,q1,5.357407407407408
1962,q2,6.147619047619046
1962,q3,5.834482758620689
1962,q4,5.970967741935485
1963,q1,5.847272727272728
1963,q2,5.482142857142857
1963,q3,6.03809523809524
1963,q4,6.272463768115943
1964,q1,5.872463768115944
1964,q2,6.632142857142858
1964,q3,5.884507042253522
1964,q4,5.853521126760563
1965,q1,5.321818181818181
1965,q2,6.296428571428573
1965,q3,5.776923076923077
1965,q4,6.424000000000001
1966,q1,5.602380952380952
1966,q2,5.725714285714285
1966,q3,5.734146341463415
1966,q4,5.868421052631579
1967,q1,5.602325581395349
1967,q2,5.353488372093023
1967,q3,5.852702702702705
1967,q4,6.1013513513513535
1968,q1,5.760714285714286
1968,q2,5.737499999999998
1968,q3,5.943820224719101
1968,q4,5.898913043478262
1969,q1,5.828888888888889
1969,q2,5.784375
1969,q3,5.477777777777779
1969,q4,5.481927710843372
1970,q1,6.034444444444442
1970,q2,6.467567567567568
1970,q3,5.324468085106383
1970,q4,5.685321100917431
1971,q1,5.781250000000001
1971,q2,5.625925925925928
1971,q3,5.5814159292035415
1971,q4,5.802150537634409
1972,q1,5.467307692307695
1972,q2,5.553333333333334
1972,q3,5.912389380530971
1972,q4,6.086458333333333
1973,q1,5.703418803418805
1973,q2,5.8068965517241375
1973,q3,5.613750000000001
1973,q4,6.192045454545454
1974,q1,5.739772727272729
1974,q2,5.1833333333333345
1974,q3,5.731868131868134
1974,q4,5.879787234042551
1975,q1,5.131000000000001
1975,q2,5.3375
1975,q3,6.023863636363637
1975,q4,5.291860465116278
1976,q1,5.338961038961038
1976,q2,5.87962962962963
1976,q3,5.835294117647059
1976,q4,5.847422680412372
1977,q1,5.916867469879517
1977,q2,5.848648648648648
1977,q3,5.713761467889909
1977,q4,5.763953488372095
1978,q1,5.67439024390244
1978,q2,5.957142857142856
1978,q3,5.621428571428571
1978,q4,5.345348837209304
1979,q1,5.2125
1979,q2,5.721818181818182
1979,q3,5.643181818181818
1979,q4,5.748387096774194
1980,q1,5.7228260869565215
1980,q2,5.747368421052632
1980,q3,5.695535714285712
1980,q4,5.732608695652175
1981,q1,5.462244897959181
1981,q2,6.01346153846154
1981,q3,5.862376237623763
1981,q4,5.8244444444444445
1982,q1,5.9
1982,q2,5.717307692307693
1982,q3,5.851546391752578
1982,q4,5.671717171717172
1983,q1,5.981188118811881
1983,q2,5.96521739130435
1983,q3,5.586868686868686
1983,q4,5.88505747126437
1984,q1,5.532183908045979
1984,q2,5.982978723404255
1984,q3,5.621367521367519
1984,q4,5.929591836734696
1985,q1,5.886999999999997
1985,q2,5.7276595744680865
1985,q3,5.807920792079205
1985,q4,5.815686274509805
1986,q1,5.698113207547168
1986,q2,5.3127272727272725
1986,q3,5.786363636363636
1986,q4,5.196666666666666
1987,q1,5.184
1987,q2,5.562068965517242
1987,q3,5.790839694656487
1987,q4,5.705982905982905
1988,q1,5.436799999999999
1988,q2,5.639999999999999
1988,q3,5.872058823529412
1988,q4,5.7216216216216225
1989,q1,5.5609375000000005
1989,q2,5.549295774647888
1989,q3,5.841904761904762
1989,q4,5.842990654205606
1990,q1,5.351199999999999
1990,q2,5.572727272727272
1990,q3,5.773387096774193
1990,q4,5.718556701030928
1991,q1,5.215596330275231
1991,q2,5.781666666666667
1991,q3,5.6831999999999985
1991,q4,5.811009174311929
1992,q1,5.055555555555555
1992,q2,5.727536231884058
1992,q3,5.965925925925925
1992,q4,5.926213592233012
1993,q1,5.672222222222224
1993,q2,5.781578947368421
1993,q3,5.622516556291389
1993,q4,5.68292682926829
1994,q1,5.537062937062935
1994,q2,5.364000000000001
1994,q3,5.77777777777778
1994,q4,5.709375000000001
1995,q1,5.776865671641788
1995,q2,5.682978723404255
1995,q3,5.737142857142857
1995,q4,5.874825174825178
1996,q1,5.47960526315789
1996,q2,5.704597701149424
1996,q3,5.656497175141244
1996,q4,5.295480225988699
1997,q1,5.225146198830408
1997,q2,5.6934065934065945
1997,q3,5.841145833333335
1997,q4,5.741025641025639
1998,q1,5.378918918918916
1998,q2,5.588118811881187
1998,q3,5.8302325581395325
1998,q4,5.813609467455618
1999,q1,5.351351351351351
1999,q2,5.739772727272728
1999,q3,5.913170731707315
1999,q4,5.687564766839375
2000,q1,5.420289855072464
2000,q2,5.8241071428571445
2000,q3,5.653191489361704
2000,q4,5.531395348837208
2001,q1,5.507630522088351
2001,q2,5.54943820224719
2001,q3,5.8295999999999975
2001,q4,5.778199052132698
2002,q1,5.583955223880593
2002,q2,5.662931034482756
2002,q3,5.562499999999999
2002,q4,5.816363636363632
2003,q1,5.566101694915251
2003,q2,5.757664233576641
2003,q3,5.67781954887218
2003,q4,5.826041666666664
2004,q1,5.6717770034843165
2004,q2,5.7641379310344805
2004,q3,5.774125874125873
2004,q4,5.774778761061943
2005,q1,5.590938511326865
2005,q2,5.596363636363635
2005,q3,5.694202898550726
2005,q4,5.803673469387755
2006,q1,5.561329305135954
2006,q2,5.878787878787875
2006,q3,5.779259259259261
2006,q4,5.594936708860759
2007,q1,5.6084468664850124
2007,q2,5.445355191256828
2007,q3,5.8423645320196975
2007,q4,5.720338983050846
2008,q1,5.4267772511848325
2008,q2,5.51298701298701
2008,q3,5.706487695749444
2008,q4,5.784084880636596
2009,q1,5.560402684563761
2009,q2,5.615315315315314
2009,q3,5.659299781181627
2009,q4,5.636117936117942
2010,q1,5.6156695156695156
2010,q2,5.725112107623318
2010,q3,5.888503253796095
2010,q4,5.740987654320979
2011,q1,5.613157894736845
2011,q2,5.82345132743363
2011,q3,5.7841713221601525
2011,q4,5.690088105726875
2012,q1,5.551315789473683
2012,q2,5.687727272727271
2012,q3,5.747058823529408
2012,q4,5.67015945330296
2013,q1,5.594216867469881
2013,q2,5.6837638376383754
2013,q3,5.860991735537192
2013,q4,6.044664031620556
2014,q1,5.65747126436782
2014,q2,5.769393939393939
2014,q3,5.696075353218213
2014,q4,5.688319672131148
2015,q1,5.701094091903724
2015,q2,5.795999999999996
2015,q3,5.8517915309446265
2015,q4,5.861855670103095
2016,q1,5.829776674937962
2016,q2,5.835185185185183
2016,q3,5.863951120162934
2016,q4,5.978172588832492
2017,q1,5.9808764940239065
2017,q2,6.1556338028169
2017,q3,6.064999999999998
2017,q4,0.0
2018,q1,0.0
2018,q2,0.0
2018,q4,0.0
2020,q4,0.0
